,index,name,uri,wikipedia,abstract,cid,type,related_to,createdAt,abstract_contents,article_contents,category,super_category,relrel_concepts,link_ratio,entropy
94,427,Backpropagation,,https://en.wikipedia.org/wiki/Backpropagation,"In machine learning, backpropagation is a gradient computation method commonly used for training a neural network in computing parameter updates.
It is an efficient application of the chain rule to neural networks. Backpropagation computes the gradient of a loss function with respect to the weights of the network for a single input–output example, and does so efficiently, computing the gradient one layer at a time, iterating backward from the last layer to avoid redundant calculations of intermediate terms in the chain rule; this can be derived through dynamic programming.
Strictly speaking, the term backpropagation refers only to an algorithm for efficiently computing the gradient, not how the gradient is used; but the term is often used loosely to refer to the entire learning algorithm. This includes changing model parameters in the negative direction of the gradient, such as by stochastic gradient descent, or as an intermediate step in a more complicated optimizer, such as Adaptive Moment Estimation.
Backpropagation had multiple discoveries and partial discoveries, with a tangled history and terminology. See the history section for details. Some other names for the technique include ""reverse mode of automatic differentiation"" or ""reverse accumulation"".",69aae4fc8fce8e37dc8393fe_concept_4347540105540403231,related_concept,Neural network,2026-03-06 14:30:03.033,['Backpropagation'],[],set(),set(),0,0.0,0.5153137975914156
95,428,Perceptron,,https://en.wikipedia.org/wiki/Perceptron,"In machine learning, the perceptron is an algorithm for supervised learning of binary classifiers.  A binary classifier is a function that can decide whether or not an input, represented by a vector of numbers, belongs to some specific class.  It is a type of linear classifier, i.e. a classification algorithm that makes its predictions based on a linear predictor function combining a set of weights with the feature vector.",69aae4fc8fce8e37dc8393fe_concept_4492139171309562004,related_concept,Neural network,2026-03-06 14:30:03.033,[],[],set(),set(),0,0.0,0.8759915111304067
96,429,Neural network software,,https://en.wikipedia.org/wiki/Neural network software,"Neural network software is used to simulate, research, develop, and apply artificial neural networks, software concepts adapted from biological neural networks, and in some cases, a wider array of adaptive systems such as artificial intelligence and machine learning.",69aae4fc8fce8e37dc8393fe_concept_7612678348055829384,related_concept,Neural network,2026-03-06 14:30:03.033,"['Neural network software', 'Neural network']",[],set(),set(),0,0.0,0.36234542718188134
97,430,Bio-inspired computing,,https://en.wikipedia.org/wiki/Bio-inspired computing,"Bio-inspired computing, short for biologically inspired computing, is a field of study which seeks to solve computer science problems using models of biology. It relates to connectionism, social behavior, and emergence. Within computer science, bio-inspired computing relates to artificial intelligence and machine learning. Bio-inspired computing is a major subset of natural computation.",69aae4fc8fce8e37dc8393fe_concept_2027597117522776895,related_concept,Neural network,2026-03-06 14:30:03.033,['Bio-inspired computing'],[],set(),set(),0,0.0,0.6004268048932888
98,431,Nervous system,,https://en.wikipedia.org/wiki/Nervous system,"In biology, the nervous system is the highly complex part of an animal that coordinates its actions and sensory information by transmitting signals to and from different parts of its body. The nervous system detects environmental changes that impact the body, then works in tandem with the endocrine system to respond to such events. Nervous tissue first arose in wormlike organisms about 550 to 600 million years ago. In vertebrates, it consists of two main parts, the central nervous system (CNS) and the peripheral nervous system (PNS). The CNS consists of the brain and spinal cord. The PNS consists mainly of nerves, which are enclosed bundles of the long fibers, or axons, that connect the CNS to every other part of the body. Nerves that transmit signals from the brain are called motor nerves (efferent), while those nerves that transmit information from the body to the CNS are called sensory nerves (afferent). The PNS is divided into two separate subsystems, the somatic and autonomic nervous systems. The autonomic nervous system is further subdivided into the sympathetic,  parasympathetic and enteric nervous systems. The sympathetic nervous system is activated in cases of emergencies to mobilize energy, while the parasympathetic nervous system is activated when organisms are in a relaxed state. The enteric nervous system functions to control the gastrointestinal system. Nerves that exit from the brain are called cranial nerves while those exiting from the spinal cord are called spinal nerves.
The nervous system consists of nervous tissue which, at a cellular level, is defined by the presence of a special type of cell, called the neuron. Neurons have special structures that allow them to send signals rapidly and precisely to other cells. They send these signals in the form of electrochemical impulses traveling along thin fibers called axons, which can be directly transmitted to neighboring cells through electrical synapses or cause chemicals called neurotransmitters to be released at chemical synapses. A cell that receives a synaptic signal from a neuron may be excited, inhibited, or otherwise modulated. The connections between neurons can form neural pathways, neural circuits, and larger networks that generate an organism's perception of the world and determine its behavior. Along with neurons, the nervous system contains other specialized cells called glial cells (or simply glia), which provide structural and metabolic support. Many of the cells and vasculature channels within the nervous system make up the neurovascular unit, which regulates cerebral blood flow in order to rapidly satisfy the high energy demands of activated neurons.
Nervous systems are found in most multicellular animals, but vary greatly in complexity. The only multicellular animals that have no nervous system at all are sponges, placozoans, and mesozoans, which have very simple body plans. The nervous systems of the radially symmetric organisms ctenophores (comb jellies) and cnidarians (which include anemones, hydras, corals and jellyfish) consist of a diffuse nerve net. All other animal species, with the exception of a few types of worm, have a nervous system containing a brain, a central cord (or two cords running in parallel), and nerves radiating from the brain and central cord. The size of the nervous system ranges from a few hundred cells in the simplest worms, to around 300 billion cells in African elephants.
The central nervous system functions to send signals from one cell to others, or from one part of the body to others and to receive feedback. Malfunction of the nervous system can occur as a result of genetic defects, physical damage due to trauma or toxicity, infection, or simply senescence. The medical specialty of neurology studies disorders of the nervous system and looks for interventions that can prevent or treat them. In the peripheral nervous system, the most common problem is the failure of nerve conduction, which can be due to different causes including diabetic neuropathy and demyelinating disorders such as multiple sclerosis and amyotrophic lateral sclerosis. Neuroscience is the field of science that focuses on the study of the nervous system.",69aae4fc8fce8e37dc8393fe_concept_4520805395129634248,related_concept,Neural network,2026-03-06 14:30:03.033,"['Nervous system', 'Neuron', 'Neuroscience']",[],set(),set(),0,0.0,0.22071948724972643
99,432,Hidden layer,,https://en.wikipedia.org/wiki/Hidden layer,"In artificial neural networks, a hidden layer is a layer of artificial neurons that is neither an input layer nor an output layer. The simplest examples appear in multilayer perceptrons (MLP), as illustrated in the diagram. 
An MLP without any hidden layer is essentially just a linear model. With hidden layers and activation functions, however, nonlinearity is introduced into the model.
In typical machine learning practice, the weights and biases are initialized, then iteratively updated during training via backpropagation.


== References ==",69aae4fc8fce8e37dc8393fe_concept_8138227453138428859,related_concept,Neural network,2026-03-06 14:30:03.033,[],[],set(),set(),0,0.0,1.8424993571525748e-305
100,433,Neural network (disambiguation),,https://en.wikipedia.org/wiki/Neural network (disambiguation),"A neural network is an interconnected population of neurons:

Neural network (biology), a network of real neurons in the brain
Neural network (machine learning), a network of mathematical neurons used in computation
Neural network or Neural Networks may also refer to:

Neural Networks (journal), a peer-reviewed scientific journal
Neural Networks: A Comprehensive Foundation, a 1999 book by Simon Haykin
Neural Networks. A Systematic Introduction, a 1996 book by Raúl Rojas",69aae4fc8fce8e37dc8393fe_concept_605624537663418534,related_concept,Neural network,2026-03-06 14:30:03.033,"['Neural network (machine learning)', 'Neural network (biology)', 'Neural network']",[],set(),set(),0,0.0,1.9094079124840988e-305
101,434,Neural circuit,,https://en.wikipedia.org/wiki/Neural circuit,"A neural circuit is a population of neurons interconnected by synapses to carry out a specific function when activated. Multiple neural circuits interconnect with one another to form large scale brain networks.
Neural circuits have inspired the design of artificial neural networks, though there are significant differences.",69aae4fc8fce8e37dc8393fe_concept_643614936484694964,related_concept,Neural network,2026-03-06 14:30:03.033,['Neural circuit'],[],set(),set(),0,0.0,1.890938419517681e-305
102,435,Artificial neuron,,https://en.wikipedia.org/wiki/Artificial neuron,"An artificial neuron is a mathematical function conceived as a model of a biological neuron in a neural network. The artificial neuron is the elementary unit of an artificial neural network.
The design of the artificial neuron was inspired by biological neural circuitry. Its inputs are analogous to excitatory postsynaptic potentials and inhibitory postsynaptic potentials at neural dendrites, or activation. Its weights are analogous to synaptic weights, and its output is analogous to a neuron's action potential which is transmitted along its axon.
Usually, each input is separately weighted, and the sum is often added to a term known as a bias (loosely corresponding to the threshold potential), before being passed through a nonlinear function known as an activation function. Depending on the task, these functions could have a sigmoid shape (e.g. for binary classification), but they may also take the form of other nonlinear functions, piecewise linear functions, or step functions. They are also often monotonically increasing, continuous, differentiable, and bounded. Non-monotonic, unbounded, and oscillating activation functions with multiple zeros that outperform sigmoidal and ReLU-like activation functions on many tasks have also been recently explored. The threshold function has inspired building logic gates referred to as threshold logic; applicable to building logic circuits resembling brain processing. For example, new devices such as memristors have been extensively used to develop such logic.
The artificial neuron activation function should not be confused with a linear system's transfer function.
An artificial neuron may be referred to as a semi-linear unit, Nv neuron, binary neuron, linear threshold function, or McCulloch–Pitts (MCP) neuron, depending on the structure used.
Simple artificial neurons, such as the McCulloch–Pitts model, are sometimes described as ""caricature models"", since they are intended to reflect one or more neurophysiological observations, but without regard to realism. Artificial neurons can also refer to artificial cells in neuromorphic engineering that are similar to natural physical neurons.",69aae4fc8fce8e37dc8393fe_concept_2824107596547297202,related_concept,Neural network,2026-03-06 14:30:03.033,['Artificial neuron'],[],set(),set(),0,0.0,1.8439082975691438e-305
103,436,Feedforward neural network,,https://en.wikipedia.org/wiki/Feedforward neural network,"A feedforward neural network is an artificial neural network in which information flows in a single direction – inputs are multiplied by weights to obtain outputs (inputs-to-output). It contrasts with a recurrent neural network, in which loops allow information from later processing stages to feed back to earlier stages. Feedforward multiplication is essential for backpropagation, because feedback, where the outputs feed back to the very same inputs and modify them, forms an infinite loop which is not possible to differentiate through backpropagation. This nomenclature appears to be a point of confusion between some computer scientists and scientists in other fields studying brain networks.",69aae4fc8fce8e37dc8393fe_concept_1024684444048043918,related_concept,Neural network,2026-03-06 14:30:03.033,[],[],set(),set(),0,0.0,1.8738397669586512e-305
104,437,Artificial intelligence,,https://en.wikipedia.org/wiki/Artificial intelligence,"Artificial intelligence (AI) is the capability of computational systems to perform tasks typically associated with human intelligence, such as learning, reasoning, problem-solving, perception, and decision-making. It is a field of research in computer science that develops and studies methods and software that enable machines to perceive their environment and use learning and intelligence to take actions that maximize their chances of achieving defined goals.
High-profile applications of AI include advanced web search engines (e.g., Google Search); recommendation systems (used by YouTube, Amazon, and Netflix); virtual assistants (e.g., Google Assistant, Siri, and Alexa); autonomous vehicles (e.g., Waymo); generative and creative tools (e.g., language models and AI art); and superhuman play and analysis in strategy games (e.g., chess and Go). However, many AI applications are not perceived as AI: ""A lot of cutting edge AI has filtered into general applications, often without being called AI because once something becomes useful enough and common enough it's not labeled AI anymore.""
Various subfields of AI research are centered around particular goals and the use of particular tools. The traditional goals of AI research include learning, reasoning, knowledge representation, planning, natural language processing, perception, and support for robotics. To reach these goals, AI researchers have adapted and integrated a wide range of techniques, including search and mathematical optimization, formal logic, artificial neural networks, and methods based on statistics, operations research, and economics. AI also draws upon psychology, linguistics, philosophy, neuroscience, and other fields. Some companies, such as OpenAI, Google DeepMind and Meta, aim to create artificial general intelligence (AGI) – AI that can complete virtually any cognitive task at least as well as a human.
Artificial intelligence was founded as an academic discipline in 1956, and the field went through multiple cycles of optimism throughout its history, followed by periods of disappointment and loss of funding, known as AI winters. Funding and interest vastly increased after 2012 when graphics processing units started being used to accelerate neural networks, and deep learning outperformed previous AI techniques. This growth accelerated further after 2017 with the transformer architecture. In the 2020s, an ongoing period of rapid progress in advanced generative AI became known as the AI boom. Generative AI's ability to create and modify content has led to several unintended consequences and harms. Ethical concerns have been raised about AI's long-term effects and potential existential risks, prompting discussions about regulatory policies to ensure the safety and benefits of the technology.",69aae4fc8fce8e37dc8393fe_concept_3032508805599262856,related_concept,Neural network,2026-03-06 14:30:03.033,['Artificial intelligence'],[],set(),set(),0,0.0,0.8689097738285207
105,438,Neural network (machine learning),,https://en.wikipedia.org/wiki/Neural network (machine learning),"In machine learning, a neural network (NN) or neural net, also known as an artificial neural network (ANN), is a computational model inspired by the structure and functions of biological neural networks.
A neural network consists of connected units or nodes called artificial neurons, which loosely model the neurons in the brain. Artificial neuron models that mimic biological neurons more closely have also been recently investigated and shown to significantly improve performance. These are connected by edges, which model the synapses in the brain. Each artificial neuron receives signals from connected neurons, then processes them and sends a signal to other connected neurons. The ""signal"" is a real number, and the output of each neuron is computed by some non-linear function of the totality of its inputs, called the activation function. The strength of the signal at each connection is determined by a weight, which adjusts during the learning process.
Typically, neurons are aggregated into layers. Different layers may perform different transformations on their inputs. Signals travel from the first layer (the input layer) to the last layer (the output layer), possibly passing through multiple intermediate layers (hidden layers). A network is typically called a deep neural network if it has at least two hidden layers.
Artificial neural networks are used for various tasks, including predictive modeling, adaptive control, and solving problems in artificial intelligence. They can learn from experience, and can derive conclusions from a complex and seemingly unrelated set of information.",69aae4fc8fce8e37dc8393fe_concept_1153589537596149807,related_concept,Neural network,2026-03-06 14:30:03.033,['Artificial neuron'],[],set(),set(),0,0.0,1.8699198996090655e-305
106,440,History of artificial neural networks,,https://en.wikipedia.org/wiki/History of artificial neural networks,"Artificial neural networks (ANNs) are models created using machine learning to perform a number of tasks. Their creation was inspired by biological neural circuitry. While some of the computational implementations ANNs relate to earlier discoveries in mathematics, the first implementation of ANNs was by psychologist Frank Rosenblatt, who developed the perceptron. Little research was conducted on ANNs in the 1970s and 1980s, with the AAAI calling this period an ""AI winter"".
Later, advances in hardware and the development of the backpropagation algorithm, as well as recurrent neural networks and convolutional neural networks, renewed interest in ANNs. The 2010s saw the development of a deep neural network (i.e., one with many layers) called AlexNet. It greatly outperformed other image recognition models, and is thought to have launched the ongoing AI spring, and further increasing interest in deep learning. The transformer architecture was first described in 2017 as a method to teach ANNs grammatical dependencies in language, and is the predominant architecture used by large language models such as GPT-4. Diffusion models were first described in 2015, and became the basis of image generation models such as DALL-E in the 2020s.",69aae4fc8fce8e37dc8393fe_concept_2825245740715402463,related_concept,Neural network,2026-03-06 14:30:03.033,[],[],set(),set(),0,0.0,0.32598572359662087
107,441,Neuron,,https://en.wikipedia.org/wiki/Neuron,"A neuron (American English), neurone (British English), or nerve cell, is a cell that is excitable, firing electric signals called action potentials across a neural network in the nervous system, mainly in the central nervous system and help to receive and conduct impulses. Neurons communicate with other cells via synapses, which are specialized connections that commonly use minute amounts of chemical neurotransmitters to pass the electric signal from the presynaptic neuron to the target cell through the synaptic gap.
Neurons are the main components of nervous tissue in all animals except sponges and placozoans. Plants and fungi do not have nerve cells. Molecular evidence suggests that the ability to generate electric signals first appeared in evolution some 700 to 800 million years ago, during the Tonian period. Predecessors of neurons were the peptidergic secretory cells. They eventually gained new gene modules which enabled cells to create post-synaptic scaffolds and ion channels that generate fast electrical signals. The ability to generate electric signals was a key innovation in the evolution of the nervous system.
Neurons are typically classified into three types based on their function. Sensory neurons respond to stimuli such as touch, sound, or light that affect the cells of the sensory organs, and they send signals to the spinal cord and then to the sensorial area in the brain. Motor neurons receive signals from the brain and spinal cord to control everything from muscle contractions to glandular output. Interneurons connect neurons to other neurons within the same region of the brain or spinal cord. When multiple neurons are functionally connected together, they form what is called a neural circuit.
A neuron contains all the structures of other cells such as a nucleus, mitochondria, and Golgi bodies but has additional unique structures such as an axon, and dendrites. The soma or cell body, is a compact structure, and the axon and dendrites are filaments extruding from the soma. Dendrites typically branch profusely and extend a few hundred micrometers from the soma. The axon leaves the soma at a swelling called the axon hillock and travels for as far as 1 meter in humans or more in other species. It branches but usually maintains a constant diameter. At the farthest tip of the axon's branches are axon terminals, where the neuron can transmit a signal across the synapse to another cell. Neurons may lack dendrites or have no axons. The term neurite is used to describe either a dendrite or an axon, particularly when the cell is undifferentiated.
Most neurons receive signals via the dendrites and soma and send out signals down the axon. At the majority of synapses, signals cross from the axon of one neuron to the dendrite of another. However, synapses can connect an axon to another axon or a dendrite to another dendrite. The signaling process is partly electrical and partly chemical. Neurons are electrically excitable, due to the maintenance of voltage gradients across their membranes. If the voltage changes by a large enough amount over a short interval, the neuron generates an all-or-nothing electrochemical pulse called an action potential. This potential travels rapidly along the axon and activates synaptic connections as it reaches them. Synaptic signals may be excitatory or inhibitory, increasing or reducing the net voltage that reaches the soma.
In most cases, neurons are generated by neural stem cells during brain development and childhood. Neurogenesis largely ceases during adulthood in most areas of the brain.",69aae4fc8fce8e37dc8393fe_concept_3281776713073808832,related_concept,Neural network,2026-03-06 14:30:03.033,['Neuron'],[],set(),set(),0,0.0,1.900956469151283e-305
108,442,Neuroscience,,https://en.wikipedia.org/wiki/Neuroscience,"Neuroscience is the scientific study of the nervous system (the brain, spinal cord, and peripheral nervous system), its functions, and its disorders. It is a multidisciplinary science that combines physiology, anatomy, molecular biology, developmental biology, cytology, psychology, physics, computer science, chemistry, medicine, statistics, and mathematical modeling to understand the fundamental and emergent properties of neurons, glia, and neural circuits. The understanding of the biological basis of learning, memory, behavior, perception, and consciousness has been described by Eric Kandel as the ""epic challenge"" of the biological sciences.
The scope of neuroscience has broadened over time to include different approaches used to study the nervous system at different scales. The techniques used by neuroscientists have expanded enormously, from molecular and cellular studies of individual neurons to imaging of sensory, motor, and cognitive tasks in the brain.",69aae4fc8fce8e37dc8393fe_concept_2410946705855384352,related_concept,Neural network,2026-03-06 14:30:03.033,['Neuroscience'],[],set(),set(),0,0.0,1.91422877566486e-305
109,444,Neural network (biology),,https://en.wikipedia.org/wiki/Neural network (biology),"A neural network, also called a neuronal network, is an interconnected population of neurons (typically containing multiple neural circuits). Biological neural networks are studied to understand the organization and functioning of nervous systems.
Closely related are artificial neural networks, machine learning models inspired by biological neural networks. They consist of artificial neurons, which are mathematical functions that are designed to be analogous to the mechanisms used by neural circuits.",69aae4fc8fce8e37dc8393fe_concept_5313014446321672113,related_concept,Neural network,2026-03-06 14:30:03.033,[],[],set(),set(),0,0.0,0.31354629157327746
110,445,Deep learning,,https://en.wikipedia.org/wiki/Deep learning,"In machine learning, deep learning (DL) focuses on utilizing multilayered neural networks to perform tasks such as classification, regression, and representation learning. The field takes inspiration from biological neuroscience and revolves around stacking artificial neurons into layers and ""training"" them to process data. The adjective ""deep"" refers to the use of multiple layers (ranging from three to several hundred or thousands) in the network. Methods used can be supervised, semi-supervised or unsupervised.
Some common deep learning network architectures include fully connected networks, deep belief networks, recurrent neural networks, convolutional neural networks, generative adversarial networks, transformers, and neural radiance fields. These architectures have been applied to fields including computer vision, speech recognition, natural language processing, machine translation, bioinformatics, drug design, medical image analysis, climate science, material inspection and board game programs, where they have produced results comparable to and in some cases surpassing human expert performance.
Early forms of neural networks were inspired by information processing and distributed communication nodes in biological systems, particularly the human brain. However, current neural networks do not intend to model the brain function of organisms, and are generally seen as low-quality models for that purpose.",69aae4fc8fce8e37dc8393fe_concept_8735342184337488283,related_concept,Neural network,2026-03-06 14:30:03.033,[],[],set(),set(),0,0.0,1.8557529253910683e-305
111,446,Neural network,,https://en.wikipedia.org/wiki/Neural network,"A neural network is a group of interconnected units called neurons that send signals to one another. Neurons can be either biological cells or mathematical models. While individual neurons are simple, many of them together in a network can perform complex tasks. There are two main types of neural networks.

In neuroscience, a biological neural network is a physical structure found in brains and complex nervous systems – a population of nerve cells connected by synapses.
In machine learning, an artificial neural network is a mathematical model used to approximate nonlinear functions. Artificial neural networks are used to solve artificial intelligence problems.",69aae4fc8fce8e37dc8393fe_concept_8074902498434048384,main_concept,,2026-03-06 14:30:03.033,['Neuron'],[],set(),set(),0,0.0,0.3086338636961064
112,447,Meta-learning (computer science),,https://en.wikipedia.org/wiki/Meta-learning (computer science),"Meta-learning
is a subfield of machine learning where automatic learning algorithms are applied to metadata about machine learning experiments. As of 2017, the term had not found a standard interpretation, however the main goal is to use such metadata to understand how automatic learning can become flexible in solving learning problems, hence to improve the performance of existing learning algorithms or to learn (induce) the learning algorithm itself, hence the alternative term learning to learn.
Flexibility is important because each learning algorithm is based on a set of assumptions about the data, its inductive bias. This means that it will only learn well if the bias matches the learning problem. A learning algorithm may perform very well in one domain, but not on the next. This poses strong restrictions on the use of machine learning or data mining techniques, since the relationship between the learning problem (often some kind of database) and the effectiveness of different learning algorithms is not yet understood.
By using different kinds of metadata, like properties of the learning problem, algorithm properties (like performance measures), or patterns previously derived from the data, it is possible to learn, select, alter or combine different learning algorithms to effectively solve a given learning problem. Critiques of meta-learning approaches bear a strong resemblance to the critique of metaheuristic, a possibly related problem. A good analogy to meta-learning, and the inspiration for Jürgen Schmidhuber's early work (1987) and Yoshua Bengio et al.'s work (1991), considers that genetic evolution learns the learning procedure encoded in genes and executed in each individual's brain. In an open-ended hierarchical meta-learning system using genetic programming, better evolutionary methods can be learned by meta evolution, which itself can be improved by meta meta evolution, etc.",69aae4fc8fce8e37dc8393fe_concept_1237905950896788635,related_concept,"Training, validation, and test data sets",2026-03-06 14:30:03.033,[],[],set(),set(),0,0.0,4.654257429864808e-305
113,449,Model selection,,https://en.wikipedia.org/wiki/Model selection,"Model selection is the task of selecting a model from among various candidates on the basis of performance criterion to choose the best one.
In the context of machine learning and more generally statistical analysis, this may be the selection of a statistical model from a set of candidate models, given data. In the simplest cases, a pre-existing set of data is considered. However, the task can also involve the design of experiments such that the data collected is well-suited to the problem of model selection. Given candidate models of similar predictive or explanatory power, the simplest model is most likely to be the best choice (Occam's razor).
Konishi & Kitagawa (2008, p. 75) state, ""The majority of the problems in statistical inference can be considered to be problems related to statistical modeling"".  Relatedly, Cox (2006, p. 197) has said, ""How [the] translation from subject-matter problem to statistical model is done is often the most critical part of an analysis"".
Model selection may also refer to the problem of selecting a few representative models from a large set of computational models for the purpose of decision making or optimization under uncertainty.
In machine learning, algorithmic approaches to model selection include feature selection, hyperparameter optimization, and statistical learning theory.",69aae4fc8fce8e37dc8393fe_concept_4310932846686853515,related_concept,"Training, validation, and test data sets",2026-03-06 14:30:03.033,['Model selection'],[],set(),set(),0,0.0,0.8879835348122882
114,453,Rule-based machine learning,,https://en.wikipedia.org/wiki/Rule-based machine learning,"Rule-based machine learning (RBML) is a term in computer science intended to encompass any machine learning method that identifies, learns, or evolves 'rules' to store, manipulate or apply. The defining characteristic of a rule-based machine learner is the identification and utilization of a set of relational rules that collectively represent the knowledge captured by the system.
Rule-based machine learning approaches include learning classifier systems, association rule learning, artificial immune systems, and any other method that relies on a set of rules, each covering contextual knowledge.
While rule-based machine learning is conceptually a type of rule-based system, it is distinct from traditional rule-based systems, which are often hand-crafted, and other rule-based decision makers. This is because rule-based machine learning applies some form of learning algorithm such as Rough sets theory to identify and minimise the set of features and to automatically identify useful rules, rather than a human needing to apply prior domain knowledge to manually construct rules and curate a rule set.",69aae4fc8fce8e37dc8393fe_concept_4121508966435333687,related_concept,"Training, validation, and test data sets",2026-03-06 14:30:03.033,['Rule-based machine learning'],[],set(),set(),0,0.0,0.8604667028816736
115,454,Early stopping,,https://en.wikipedia.org/wiki/Early stopping,"In machine learning, early stopping is a form of regularization used to avoid overfitting when training a model with an iterative method, such as gradient descent. Such methods update the model to make it better fit the training data with each iteration. Up to a point, this improves the model's performance on data outside of the training set (e.g., the validation set). Past that point, however, improving the model's fit to the training data comes at the expense of increased generalization error. Early stopping rules provide guidance as to how many iterations can be run before the learner begins to over-fit. Early stopping rules have been employed in many different machine learning methods, with varying amounts of theoretical foundation.",69aae4fc8fce8e37dc8393fe_concept_5338380389520683279,related_concept,"Training, validation, and test data sets",2026-03-06 14:30:03.033,['Early stopping'],[],set(),set(),0,0.0,0.7953507460719308
116,455,Structured prediction,,https://en.wikipedia.org/wiki/Structured prediction,"Structured prediction or structured output learning is an umbrella term for supervised machine learning techniques that involves predicting structured objects, rather than discrete or real values.
Similar to commonly used supervised learning techniques, structured prediction models are typically trained by means of observed data in which the predicted value is compared to the ground truth, and this is used to adjust the model parameters. Due to the complexity of the model and the interrelations of predicted variables, the processes of model training and inference are often computationally infeasible, so approximate inference and learning methods are used.",69aae4fc8fce8e37dc8393fe_concept_3033357278222867044,related_concept,"Training, validation, and test data sets",2026-03-06 14:30:03.033,['Structured prediction'],[],set(),set(),0,0.0,0.7706355866212868
117,456,Predictive modelling,,https://en.wikipedia.org/wiki/Predictive modelling,"Predictive modelling uses statistics to predict outcomes. Most often the event one wants to predict is in the future, but predictive modelling can be applied to any type of unknown event, regardless of when it occurred. For example, predictive models are often used to detect crimes and identify suspects, after the crime has taken place.
In many cases, the model is chosen on the basis of detection theory to try to guess the probability of an outcome given a set amount of input data, for example given an email determining how likely that it is spam.
Models can use one or more classifiers in trying to determine the probability of a set of data belonging to another set. For example, a model might be used to determine whether an email is spam or ""ham"" (non-spam).
Depending on definitional boundaries, predictive modelling is synonymous with, or largely overlapping with, the field of machine learning, as it is more commonly referred to in academic or research and development contexts. When deployed commercially, predictive modelling is often referred to as predictive analytics.
Predictive modelling is often contrasted with causal modelling/analysis.  In the former, one may be entirely satisfied to make use of indicators of, or proxies for, the outcome of interest. In the latter, one seeks to determine true cause-and-effect relationships. This distinction has given rise to a burgeoning literature in the fields of research methods and statistics and to the common statement that ""correlation does not imply causation"".",69aae4fc8fce8e37dc8393fe_concept_4672650903600471534,related_concept,"Training, validation, and test data sets",2026-03-06 14:30:03.033,['Predictive modelling'],[],set(),set(),0,0.0,0.8597020879765144
118,457,Active learning (machine learning),,https://en.wikipedia.org/wiki/Active learning (machine learning),"Active learning is a special case of machine learning in which a learning algorithm can interactively query a human user (or some other information source), to label new data points with the desired outputs. The human user must possess knowledge/expertise in the problem domain, including the ability to consult/research authoritative sources when necessary. In statistics literature, it is sometimes also called optimal experimental design. The information source is also called teacher or oracle.
There are situations in which unlabeled data is abundant but manual labeling is expensive. In such a scenario, learning algorithms can actively query the user/teacher for labels. This type of iterative supervised learning is called active learning. Since the learner chooses the examples, the number of examples to learn a concept can often be much lower than the number required in normal supervised learning. With this approach, there is a risk that the algorithm is overwhelmed by uninformative examples.  Recent developments are dedicated to multi-label active learning, hybrid active learning and active learning in a single-pass (on-line) context, combining concepts from the field of machine learning (e.g. conflict and ignorance) with adaptive, incremental learning policies in the field of online machine learning. Using active learning allows for faster development of a machine learning algorithm, when comparative updates would require a quantum or super computer.
Large-scale active learning projects may benefit from crowdsourcing frameworks such as Amazon Mechanical Turk that include many humans in the active learning loop.",69aae4fc8fce8e37dc8393fe_concept_6211358023765596142,related_concept,"Training, validation, and test data sets",2026-03-06 14:30:03.033,['Active learning'],[],set(),set(),0,0.0,0.6407954821836778
119,460,Automated machine learning,,https://en.wikipedia.org/wiki/Automated machine learning,"Automated machine learning (AutoML) is the process of automating the tasks of applying machine learning to real-world problems. It is the combination of automation and ML. 
AutoML potentially includes every stage from beginning with a raw dataset to building a machine learning model ready for deployment. AutoML was proposed as an artificial intelligence-based solution to the growing challenge of applying machine learning. The high degree of automation in AutoML aims to allow non-experts to make use of machine learning models and techniques without requiring them to become experts in machine learning. Automating the process of applying machine learning end-to-end additionally offers the advantages of producing simpler solutions, faster creation of those solutions, and models that often outperform hand-designed models. 
Common techniques used in AutoML include hyperparameter optimization, meta-learning and neural architecture search.",69aae4fc8fce8e37dc8393fe_concept_3925105399749377102,related_concept,"Training, validation, and test data sets",2026-03-06 14:30:03.033,['Automated machine learning'],[],set(),set(),0,0.0,4.561081282743839e-305
120,462,Incremental learning,,https://en.wikipedia.org/wiki/Incremental learning,"In computer science, incremental learning is a method of machine learning in which input data is continuously used to extend the existing model's knowledge i.e. to further train the model. It represents a dynamic technique of supervised learning and unsupervised learning that can be applied when training data becomes available gradually over time or its size is out of system memory limits. Algorithms that can facilitate incremental learning are known as incremental machine learning algorithms.
Many traditional machine learning algorithms inherently support incremental learning.
Other algorithms can be adapted to facilitate incremental learning. 
Examples of incremental algorithms include
decision trees
(IDE4,
ID5R and gaenari),
decision rules,
artificial neural networks
(RBF networks,
Learn++,
Fuzzy ARTMAP,
TopoART, and
IGNG) or
the incremental SVM.
The aim of incremental learning is for the learning model to adapt to new data without forgetting its existing knowledge.  Some incremental learners have built-in some parameter or assumption that controls the relevancy of old data, while others, called stable incremental machine learning algorithms, learn representations of the training data that are not even partially forgotten over time. Fuzzy ART and TopoART are two examples for this second approach.
Incremental algorithms are frequently applied to data streams or big data, addressing issues in data availability and resource scarcity respectively. Stock trend prediction and user profiling are some examples of data streams where new data becomes continuously available.  Applying incremental learning to big data aims to produce faster classification or forecasting times.",69aae4fc8fce8e37dc8393fe_concept_8418977754675103066,related_concept,"Training, validation, and test data sets",2026-03-06 14:30:03.033,['Algorithm'],[],set(),set(),0,0.0,0.8138098353686145
